,sku_file_price,Stock Qty,special_price,act_post,nsw_m_post,nsw_r_post,nt_m_post,nt_r_post,qld_m_post,qld_r_post,remote_post,sa_m_post,sa_r_post,tas_m_post,tas_r_post,vic_m_post,vic_r_post,wa_m_post,wa_r_post,Original_SKU
2327,190.50,200.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WD-1103-22L-2FT-WH
2328,52.80,200.0,44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MM-WALL-ROU-BK-50
2329,75.60,200.0,64.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MM-WALL-ROU-BK-70
2330,54.80,2.0,-1.0,6.0,0.0,8.0,13.0,16.0,0.0,10.0,16.0,0.0,13.0,0.0,8.0,0.0,6.0,0.0,14.0,GAZEBO-WED-T-3X3-WH
2331,95.70,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLOOR-SBL-19LIN-GY
2332,134.80,67.0,-1.0,10.0,0.0,15.0,30.0,36.0,0.0,16.0,27.0,0.0,21.0,0.0,15.0,0.0,10.0,0.0,34.0,BA-K-710N-GYX2
2333,181.80,200.0,172.7,12.0,0.0,18.0,36.0,44.0,0.0,20.0,33.0,0.0,25.0,0.0,18.0,0.0,13.0,0.0,41.0,BA-K-1055A-BKX2
2334,179.20,200.0,170.2,12.0,0.0,18.0,36.0,44.0,0.0,20.0,33.0,0.0,25.0,0.0,18.0,0.0,13.0,0.0,41.0,BA-K-1055A-WHX2
2335,66.10,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA-K-TB304-WH
2336,148.70,182.0,-1.0,9.0,0.0,13.0,26.0,32.0,0.0,14.0,24.0,0.0,18.0,0.0,13.0,0.0,9.0,0.0,30.0,BA-K-704-BKX2
2337,159.20,161.0,143.3,9.0,0.0,13.0,26.0,32.0,0.0,14.0,24.0,0.0,18.0,0.0,13.0,0.0,9.0,0.0,30.0,BA-K-704-GYX2
2338,189.60,200.0,161.2,10.0,0.0,15.0,30.0,36.0,0.0,16.0,27.0,0.0,21.0,0.0,15.0,0.0,10.0,0.0,34.0,BA-K-717A-BKX2
2339,161.80,17.0,-1.0,10.0,0.0,15.0,30.0,36.0,0.0,16.0,27.0,0.0,21.0,0.0,15.0,0.0,10.0,0.0,34.0,BA-K-717A-GYX2
2340,127.00,200.0,120.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSAW-SEF-22-RDWH
2341,213.10,200.0,202.4,10.0,0.0,15.0,30.0,37.0,0.0,16.0,27.0,0.0,21.0,0.0,15.0,0.0,10.0,0.0,34.0,GTC-SIF-4B-OG
2342,202.70,0.0,-1.0,11.0,0.0,16.0,32.0,39.0,0.0,17.0,29.0,0.0,22.0,0.0,16.0,0.0,11.0,0.0,36.0,GTC-SET-4B-OG
2343,258.30,0.0,-1.0,8.0,0.0,12.0,25.0,30.0,0.0,13.0,22.0,0.0,17.0,0.0,12.0,0.0,9.0,0.0,28.0,GTC-SET-6B-OG
2344,263.60,0.0,-1.0,11.0,0.0,16.0,32.0,39.0,0.0,17.0,29.0,0.0,22.0,0.0,16.0,0.0,11.0,0.0,36.0,GTC-ET-4B-OG
2345,181.80,0.0,-1.0,9.0,0.0,13.0,26.0,32.0,0.0,14.0,24.0,0.0,18.0,0.0,13.0,0.0,9.0,0.0,30.0,GTC-ET-6B-OG
2346,33.00,0.0,-1.0,6.0,0.0,8.0,13.0,16.0,0.0,10.0,16.0,0.0,13.0,0.0,8.0,0.0,6.0,0.0,14.0,GAZEBO-WED-T-3X3-BL
2347,82.60,200.0,74.3,7.0,7.0,9.0,20.0,18.0,9.0,13.0,17.0,7.0,17.0,7.0,7.0,4.0,8.0,13.0,22.0,GAZEBO-WED-C-3X6-6W-BL
2348,162.60,200.0,-1.0,8.0,8.0,10.0,24.0,31.0,11.0,16.0,26.0,8.0,16.0,8.0,11.0,4.0,8.0,17.0,28.0,GAZEBO-WED-C-3X9-8W-BL
2349,101.70,200.0,96.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSAW-FT-20-RDWH
2350,94.80,96.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSAW-FT-20-OGBK
2351,110.40,144.0,93.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSAW-FF-18-RDWH
2352,99.10,200.0,94.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CSAW-FF-16-OGBK
2353,146.10,192.0,-1.0,12.0,0.0,18.0,35.0,43.0,0.0,19.0,32.0,0.0,24.0,0.0,18.0,0.0,12.0,0.0,40.0,ODF-LOVESEAT-CC
2354,146.10,200.0,-1.0,12.0,0.0,18.0,35.0,43.0,0.0,19.0,32.0,0.0,24.0,0.0,18.0,0.0,12.0,0.0,40.0,ODF-LOVESEAT-WH
2355,146.10,200.0,-1.0,12.0,0.0,18.0,35.0,43.0,0.0,19.0,32.0,0.0,24.0,0.0,18.0,0.0,12.0,0.0,40.0,ODF-LOVESEAT-BR
2356,163.50,200.0,155.3,14.0,14.0,18.0,89.0,85.0,19.0,29.0,50.0,15.0,33.0,14.0,21.0,6.0,24.0,31.0,111.0,ODF-BENCH-5FT-NTL
2357,171.30,200.0,145.6,14.0,14.0,18.0,89.0,85.0,19.0,29.0,50.0,15.0,33.0,14.0,21.0,6.0,24.0,31.0,111.0,ODF-BENCH-5FT-WH
2358,155.70,200.0,140.1,14.0,14.0,18.0,89.0,85.0,19.0,29.0,50.0,15.0,33.0,14.0,21.0,6.0,24.0,31.0,111.0,ODF-BENCH-5FT-CC
2359,53.00,0.0,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA-DESK-80T-WH
2360,51.00,200.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GUITAR-D-38-BK
2361,51.90,200.0,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GUITAR-D-38-BLS
2362,51.90,200.0,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GUITAR-D-38-NAT
2363,48.40,145.0,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GUITAR-D-38-NAT-LF
2364,76.50,200.0,68.9,5.0,5.0,7.0,15.0,14.0,7.0,10.0,13.0,5.0,13.0,5.0,5.0,3.0,6.0,10.0,17.0,GUITAR-D-41-BK
2365,80.00,200.0,76.0,7.0,7.0,10.0,22.0,20.0,10.0,15.0,18.0,7.0,19.0,7.0,7.0,4.0,9.0,15.0,25.0,GUITAR-D-41-NAT
2366,41.70,200.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UKULE-D-23-NAT
2367,60.00,161.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UKULE-D-23-EQ-NAT
2368,53.00,53.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UKULE-D-26-NAT
2369,63.50,192.0,57.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UKULE-D-26-EQ-NAT
2370,261.00,132.0,248.0,22.0,12.0,32.0,51.0,101.0,21.0,38.0,72.0,20.0,54.0,38.0,62.0,10.0,19.0,39.0,81.0,ODF-RATTAN-HARP-BK-AB
2371,269.70,13.0,256.2,22.0,12.0,32.0,51.0,101.0,21.0,38.0,72.0,20.0,54.0,38.0,62.0,10.0,19.0,39.0,81.0,ODF-RATTAN-HARP-GE-AB
2372,70.40,200.0,66.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GUITAR-D-38-BK-CAPO
2373,68.60,200.0,61.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GUITAR-D-38-NAT-CAPO
2374,70.40,200.0,66.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GUITAR-D-38-BLS-CAPO
2375,69.50,145.0,62.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GUITAR-D-38-NAT-LF-CAPO
2376,92.40,200.0,83.2,6.0,6.0,8.0,17.0,16.0,8.0,12.0,15.0,6.0,15.0,6.0,6.0,3.0,7.0,12.0,20.0,GUITAR-D-41-BK-CAPO
2377,97.60,200.0,92.7,8.0,8.0,11.0,24.0,22.0,11.0,16.0,20.0,8.0,21.0,8.0,8.0,4.0,10.0,16.0,27.0,GUITAR-D-41-NAT-CAPO
2378,598.50,0.0,-1.0,40.0,0.0,45.0,124.0,98.0,0.0,60.0,94.0,0.0,73.0,0.0,64.0,0.0,39.0,0.0,131.0,SBED-C-EP05-GY-ABCE
2379,162.60,48.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SINK-STONE-4641-WH
2380,207.90,200.0,-1.0,8.0,0.0,13.0,25.0,31.0,0.0,14.0,23.0,0.0,17.0,0.0,13.0,0.0,9.0,0.0,28.0,SINK-STONE-6147-WH
2381,111.30,200.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SINK-STONE-ROU-4419-BK
2382,65.10,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QUILT-GOOSE-800-Q
2383,68.60,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QUILT-GOOSE-800-K
2384,80.90,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QUILT-GOOSE-800-SK
2385,100.00,160.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PET-STROLLER-4WL-M-BK
2386,103.50,200.0,98.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PET-STROLLER-4WL-M-GR
2387,148.70,200.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PET-STROLLER-3WL-L-BK
2388,48.70,200.0,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FURNI-G-054-KDT-WH
2389,58.00,81.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PN-M001-3M-BL
2390,68.60,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PN-M001-4M-BL
2391,172.20,200.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FD-E-333H-ST-BK
2392,26.10,200.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STACK-SHOE-02-BK
2393,30.40,0.0,-1.0,3.0,0.0,5.0,14.0,17.0,0.0,6.0,10.0,0.0,9.0,0.0,4.0,0.0,6.0,0.0,22.0,FLR-2133-120x170-GR
2394,35.60,200.0,-1.0,7.0,0.0,10.0,31.0,37.0,0.0,14.0,21.0,0.0,19.0,0.0,8.0,0.0,12.0,0.0,47.0,FLR-2133-160x230-GR
2395,60.90,200.0,-1.0,9.0,0.0,12.0,39.0,47.0,0.0,17.0,27.0,0.0,24.0,0.0,10.0,0.0,15.0,0.0,59.0,FLR-2133-200x290-GR
2396,33.90,0.0,-1.0,3.0,0.0,5.0,14.0,17.0,0.0,6.0,10.0,0.0,9.0,0.0,4.0,0.0,6.0,0.0,22.0,FLR-2130-120x170-BG-GR
2397,40.00,55.0,-1.0,6.0,0.0,8.0,25.0,30.0,0.0,11.0,18.0,0.0,16.0,0.0,6.0,0.0,10.0,0.0,39.0,FLR-2130-160x230-BG-GR
2398,75.60,200.0,-1.0,10.0,10.0,13.0,54.0,65.0,13.0,20.0,32.0,10.0,27.0,10.0,10.0,6.0,20.0,20.0,77.0,FLR-2130-200x290-BG-GR
2399,40.00,26.0,-1.0,6.0,0.0,8.0,25.0,30.0,0.0,11.0,17.0,0.0,15.0,0.0,6.0,0.0,10.0,0.0,38.0,FLR-1888-160x230-BG-BL
2400,61.70,141.0,-1.0,9.0,0.0,12.0,39.0,47.0,0.0,17.0,27.0,0.0,24.0,0.0,10.0,0.0,15.0,0.0,59.0,FLR-1888-200x290-BG-BL
2401,188.30,200.0,150.6,24.0,24.0,46.0,99.0,113.0,32.0,60.0,84.0,23.0,41.0,56.0,73.0,15.0,32.0,61.0,131.0,BFRAME-E-NEO-KS-GY-AB
2402,171.60,0.0,-1.0,30.0,30.0,38.0,186.0,178.0,40.0,61.0,104.0,31.0,70.0,30.0,44.0,13.0,51.0,64.0,233.0,BFRAME-E-NEO-K-GY-ABC
2403,268.40,200.0,228.1,25.0,25.0,32.0,154.0,148.0,33.0,51.0,86.0,25.0,58.0,25.0,36.0,11.0,42.0,53.0,193.0,BFRAME-E-NINO-KS-GY-AB
2404,237.60,0.0,-1.0,35.0,35.0,44.0,216.0,207.0,47.0,71.0,121.0,35.0,81.0,35.0,51.0,15.0,59.0,74.0,270.0,BFRAME-E-NINO-K-GY-AB
2405,145.20,0.0,-1.0,21.0,21.0,27.0,131.0,125.0,28.0,43.0,73.0,21.0,49.0,21.0,31.0,9.0,36.0,45.0,164.0,BFRAME-E-TOMI-KS-CHAR-AB
2406,149.60,0.0,-1.0,21.0,21.0,27.0,134.0,128.0,29.0,44.0,75.0,22.0,50.0,21.0,32.0,9.0,36.0,46.0,167.0,BFRAME-E-TOMI-Q-BEIGE-AB
2407,158.40,0.0,-1.0,21.0,21.0,27.0,134.0,128.0,29.0,44.0,75.0,22.0,50.0,21.0,32.0,9.0,36.0,46.0,167.0,BFRAME-E-TOMI-Q-CHAR-AB
2408,124.60,0.0,-1.0,20.0,20.0,26.0,127.0,121.0,27.0,42.0,71.0,21.0,48.0,20.0,30.0,9.0,34.0,44.0,158.0,RD-4019-6P-BK-AB
2409,126.30,0.0,-1.0,20.0,20.0,26.0,127.0,121.0,27.0,42.0,71.0,21.0,48.0,20.0,30.0,9.0,34.0,44.0,158.0,RD-4019-6P-WH-AB
2410,128.10,0.0,-1.0,20.0,20.0,26.0,127.0,121.0,27.0,42.0,71.0,21.0,48.0,20.0,30.0,9.0,34.0,44.0,158.0,RD-4019-6P-NT-AB
2411,184.40,200.0,-1.0,8.0,0.0,12.0,25.0,30.0,0.0,13.0,22.0,0.0,17.0,0.0,12.0,0.0,9.0,0.0,28.0,ATB-GT-62-40
2412,274.90,200.0,-1.0,11.0,0.0,17.0,33.0,40.0,0.0,18.0,29.0,0.0,22.0,0.0,16.0,0.0,11.0,0.0,37.0,ATB-GT-75-50
2413,50.10,131.0,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WBLANKET-CT-5KG-LGY
2414,52.80,200.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WBLANKET-CT-7KG-LGY
2415,54.50,197.0,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WBLANKET-CT-9KG-LGY
2416,91.50,200.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CF-RC-52-SI
2417,147.90,134.0,133.1,12.0,0.0,18.0,35.0,43.0,0.0,19.0,32.0,0.0,24.0,0.0,18.0,0.0,12.0,0.0,40.0,SSKB-430S-76-30
2418,139.20,0.0,-1.0,20.0,20.0,39.0,83.0,95.0,27.0,50.0,70.0,20.0,35.0,47.0,61.0,13.0,27.0,52.0,110.0,SSKB-430S-76-48
2419,191.40,0.0,-1.0,22.0,22.0,43.0,92.0,105.0,30.0,56.0,78.0,22.0,38.0,52.0,67.0,14.0,30.0,57.0,122.0,SSKB-430S-76-60
2420,268.80,198.0,241.9,27.0,26.0,51.0,109.0,125.0,36.0,66.0,93.0,26.0,46.0,62.0,80.0,17.0,35.0,68.0,145.0,SSKB-430S-76-72
2421,196.60,134.0,176.9,13.0,0.0,15.0,40.0,32.0,0.0,19.0,30.0,0.0,23.0,0.0,21.0,0.0,12.0,0.0,42.0,SSKB-430S-76-WHEEL-30
2422,177.40,0.0,-1.0,21.0,21.0,41.0,88.0,101.0,29.0,53.0,75.0,21.0,37.0,50.0,65.0,14.0,29.0,55.0,117.0,SSKB-430S-76-WHEEL-48
2423,215.70,0.0,-1.0,25.0,24.0,47.0,101.0,115.0,33.0,61.0,85.0,24.0,42.0,57.0,74.0,16.0,33.0,63.0,134.0,SSKB-430S-76-WHEEL-60
2424,325.30,198.0,292.8,28.0,27.0,54.0,115.0,131.0,37.0,69.0,97.0,27.0,48.0,65.0,84.0,18.0,37.0,71.0,152.0,SSKB-430S-76-WHEEL-72
2425,62.60,111.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GT-D-60X60X90-BK
2426,80.00,45.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GT-D-80X80X160-BK
2427,121.80,54.0,-1.0,10.0,0.0,13.0,40.0,48.0,0.0,18.0,28.0,0.0,25.0,0.0,10.0,0.0,16.0,0.0,61.0,GT-D-120X120X200-BK
2428,180.90,29.0,-1.0,15.0,15.0,19.0,80.0,95.0,19.0,29.0,47.0,15.0,40.0,15.0,15.0,8.0,30.0,29.0,113.0,GT-D-240X120X200-BK
2429,40.80,39.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLR-0303-200x230-TL
2430,31.30,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLR-0303-140x200-BG
2431,21.70,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLR-0303-160x230-BG
2432,57.40,78.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLR-0303-200x230-BG
2433,29.50,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLR-0303-160x230-BU
2434,40.00,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLR-0303-200x230-BU
2435,50.90,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,V28-SD351
2436,20.20,200.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GUITAR-D-ACC-DX-W
2437,69.50,200.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PN-S085-YE
2438,162.80,200.0,146.5,11.0,0.0,16.0,32.0,38.0,0.0,17.0,28.0,0.0,22.0,0.0,16.0,0.0,11.0,0.0,36.0,MOC-9MJ-2P-BK
2439,99.10,10.0,-1.0,8.0,0.0,13.0,25.0,30.0,0.0,14.0,23.0,0.0,17.0,0.0,13.0,0.0,9.0,0.0,28.0,FPIT-IRON-MOROCCO-60
2440,118.30,10.0,-1.0,8.0,0.0,12.0,24.0,29.0,0.0,13.0,21.0,0.0,16.0,0.0,12.0,0.0,8.0,0.0,27.0,FPIT-STEL-ARIZONA-70
2441,117.40,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FPIT-STEL-MILKCAN-70
2442,93.00,0.0,-1.0,9.0,0.0,14.0,27.0,33.0,0.0,15.0,24.0,0.0,19.0,0.0,14.0,0.0,9.0,0.0,30.0,FPIT-STEL-PHOENIX-70
2443,102.60,0.0,-1.0,8.0,0.0,12.0,24.0,29.0,0.0,13.0,21.0,0.0,16.0,0.0,12.0,0.0,8.0,0.0,27.0,FPIT-STEL-VINTAGE-70
2444,143.50,200.0,129.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA-TW-8201-BK
2445,262.70,200.0,249.6,11.0,0.0,16.0,32.0,38.0,0.0,17.0,28.0,0.0,22.0,0.0,16.0,0.0,11.0,0.0,36.0,BA-TW-8125-CHX2
2446,266.20,148.0,-1.0,11.0,0.0,16.0,32.0,38.0,0.0,17.0,28.0,0.0,22.0,0.0,16.0,0.0,11.0,0.0,36.0,BA-TW-8125-LI-GYX2
2447,233.10,200.0,209.8,11.0,0.0,16.0,32.0,38.0,0.0,17.0,28.0,0.0,22.0,0.0,16.0,0.0,11.0,0.0,36.0,BA-TW-8126-CHX2
2448,241.80,200.0,229.7,11.0,0.0,16.0,32.0,38.0,0.0,17.0,28.0,0.0,22.0,0.0,16.0,0.0,11.0,0.0,36.0,BA-TW-8126-LI-GYX2
2449,151.30,200.0,128.6,8.0,0.0,12.0,23.0,28.0,0.0,12.0,21.0,0.0,16.0,0.0,11.0,0.0,8.0,0.0,26.0,BA-TW-8128-BKX2
2450,99.10,0.0,-1.0,8.0,0.0,12.0,23.0,28.0,0.0,12.0,21.0,0.0,16.0,0.0,12.0,0.0,8.0,0.0,26.0,FLOOR-SBL-200LIN-S-GY
2451,11.30,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCOVER-PAD-1-WR
2452,19.30,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCOVER-PAD-2-WR
2453,16.50,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCOVER-PAD-3-WR
2454,17.40,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCOVER-PAD-1-NY
2455,19.10,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCOVER-PAD-2-NY
2456,20.80,45.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCOVER-PAD-3-NY
2457,15.60,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCOVER-PAD-1-GN
2458,6.90,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCOVER-PAD-2-GN
2459,16.50,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCOVER-PAD-3-GN
2460,14.70,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCOVER-PAD-1-DG
2461,15.70,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCOVER-PAD-2-DG
2462,20.90,200.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SCOVER-PAD-3-DG
2463,172.20,16.0,146.4,9.0,0.0,13.0,26.0,32.0,0.0,14.0,24.0,0.0,18.0,0.0,13.0,0.0,9.0,0.0,30.0,MT-ALUM-2FOLD-WH-75
2464,149.60,167.0,-1.0,9.0,0.0,13.0,26.0,32.0,0.0,14.0,24.0,0.0,18.0,0.0,13.0,0.0,9.0,0.0,30.0,MT-WOOD-F3-BLACK-60
2465,163.50,129.0,-1.0,10.0,0.0,15.0,30.0,36.0,0.0,16.0,27.0,0.0,21.0,0.0,15.0,0.0,10.0,0.0,34.0,MT-WOOD-F3-BLACK-75
2466,230.50,200.0,219.0,7.0,0.0,11.0,22.0,27.0,0.0,12.0,20.0,0.0,15.0,0.0,11.0,0.0,8.0,0.0,25.0,IM-ZB12S-BK
2467,158.40,0.0,150.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM-ZB-12B-RED
2468,155.70,200.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM-ZB-12B-BK
2469,141.80,200.0,113.4,12.0,12.0,16.0,68.0,81.0,16.0,25.0,40.0,12.0,34.0,12.0,12.0,7.0,25.0,25.0,96.0,GAZEBO-POP-M-3X3-WH
2470,132.20,200.0,112.4,12.0,12.0,16.0,68.0,81.0,16.0,25.0,40.0,12.0,34.0,12.0,12.0,7.0,25.0,25.0,96.0,GAZEBO-POP-M-3X3-BK
2471,136.50,200.0,116.0,12.0,12.0,16.0,68.0,81.0,16.0,25.0,40.0,12.0,34.0,12.0,12.0,7.0,25.0,25.0,96.0,GAZEBO-POP-M-3X3-GR
